1984-06-01,CAD,1.30398
1984-07-01,BEF,57.714
1984-07-01,GBP,0.75763
1984-07-01,CAD,1.32377
1984-08-01,BEF,58.281
1984-08-01,GBP,0.76150
1984-08-01,CAD,1.30349
1984-09-01,BEF,61.133
1984-09-01,GBP,0.79621
1984-09-01,CAD,1.31456
1984-10-01,BEF,62.047
1984-10-01,GBP,0.82011
1984-10-01,CAD,1.31893
1984-11-01,BEF,60.475
1984-11-01,GBP,0.80734
1984-11-01,CAD,1.31683
1984-12-01,BEF,62.380
1984-12-01,GBP,0.84327
1984-12-01,CAD,1.32009
1985-01-01,BEF,63.455
1985-01-01,GBP,0.88738
1985-01-01,CAD,1.32403
1985-02-01,BEF,66.310
1985-02-01,GBP,0.91509
1985-02-01,CAD,1.35471
1985-03-01,BEF,66.307
1985-03-01,GBP,0.89116
1985-03-01,CAD,1.38399
1985-04-01,BEF,62.283
1985-04-01,GBP,0.80846
1985-04-01,CAD,1.36577
1985-05-01,BEF,62.571
1985-05-01,GBP,0.80146
1985-05-01,CAD,1.37557
1985-06-01,BEF,61.719
1985-06-01,GBP,0.78083
1985-06-01,CAD,1.36759
1985-07-01,BEF,58.626
1985-07-01,GBP,0.72480
1985-07-01,CAD,1.35259
1985-08-01,BEF,56.542
1985-08-01,GBP,0.72264
1985-08-01,CAD,1.35751
1985-09-01,BEF,57.396
1985-09-01,GBP,0.73381
1985-09-01,CAD,1.37036
1985-10-01,BEF,53.618
1985-10-01,GBP,0.70351
1985-10-01,CAD,1.36672
1985-11-01,BEF,52.475
1985-11-01,GBP,0.69478
1985-11-01,CAD,1.37647
1985-12-01,BEF,51.251
1985-12-01,GBP,0.69234
1985-12-01,CAD,1.39543
1986-01-01,BEF,49.843
1986-01-01,GBP,0.70223
1986-01-01,CAD,1.40699
1986-02-01,BEF,47.748
1986-02-01,GBP,0.69986
1986-02-01,CAD,1.40429
1986-03-01,BEF,46.603
1986-03-01,GBP,0.68157
1986-03-01,CAD,1.40093
1986-04-01,BEF,46.395
1986-04-01,GBP,0.66771
1986-04-01,CAD,1.38790
1986-05-01,BEF,45.497
1986-05-01,GBP,0.65753
1986-05-01,CAD,1.37573
1986-06-01,BEF,45.633
1986-06-01,GBP,0.66297
1986-06-01,CAD,1.38992
1986-07-01,BEF,44.305
1986-07-01,GBP,0.66368
1986-07-01,CAD,1.38086
1986-08-01,BEF,42.702
1986-08-01,GBP,0.67291
1986-08-01,CAD,1.38852
1986-09-01,BEF,42.315
1986-09-01,GBP,0.68051
1986-09-01,CAD,1.38726
1986-10-01,BEF,41.634
1986-10-01,GBP,0.70110
1986-10-01,CAD,1.38846
1986-11-01,BEF,42.068
1986-11-01,GBP,0.70235
1986-11-01,CAD,1.38631
1986-12-01,BEF,41.380
1986-12-01,GBP,0.69488
1986-12-01,CAD,1.38005
1987-01-01,BEF,38.616
1987-01-01,GBP,0.66441
1987-01-01,CAD,1.36055
1987-02-01,BEF,37.789
1987-02-01,GBP,0.65448
1987-02-01,CAD,1.33398
1987-03-01,BEF,38.029
1987-03-01,GBP,0.62810
1987-03-01,CAD,1.31943
1987-04-01,BEF,37.552
1987-04-01,GBP,0.61309
1987-04-01,CAD,1.31920
1987-05-01,BEF,37.091
1987-05-01,GBP,0.60012
1987-05-01,CAD,1.34108
1987-06-01,BEF,37.712
1987-06-01,GBP,0.61402
1987-06-01,CAD,1.33869
1987-07-01,BEF,38.330
1987-07-01,GBP,0.62155
1987-07-01,CAD,1.32617
1987-08-01,BEF,38.529
1987-08-01,GBP,0.62531
1987-08-01,CAD,1.32565
1987-09-01,BEF,37.657
1987-09-01,GBP,0.60806
1987-09-01,CAD,1.31544
1987-10-01,BEF,37.495
1987-10-01,GBP,0.60190
1987-10-01,CAD,1.30975
1987-11-01,BEF,35.190
1987-11-01,GBP,0.56334
1987-11-01,CAD,1.31667
1987-12-01,BEF,34.186
1987-12-01,GBP,0.54690
1987-12-01,CAD,1.30749
1988-01-01,BEF,34.577
1988-01-01,GBP,0.55539
1988-01-01,CAD,1.28550
1988-02-01,BEF,35.473
1988-02-01,GBP,0.56877
1988-02-01,CAD,1.26821
1988-03-01,BEF,35.082
1988-03-01,GBP,0.54572
1988-03-01,CAD,1.24924
1988-04-01,BEF,34.962
1988-04-01,GBP,0.53246
1988-04-01,CAD,1.23529
1988-05-01,BEF,35.381
1988-05-01,GBP,0.53492
1988-05-01,CAD,1.23730
1988-06-01,BEF,36.786
1988-06-01,GBP,0.56309
1988-06-01,CAD,1.21765
1988-07-01,BEF,38.648
1988-07-01,GBP,0.58653
1988-07-01,CAD,1.20752
1988-08-01,BEF,39.563
1988-08-01,GBP,0.58947
1988-08-01,CAD,1.22364
1988-09-01,BEF,39.149
1988-09-01,GBP,0.59387
1988-09-01,CAD,1.22668
1988-10-01,BEF,38.077
1988-10-01,GBP,0.57527
1988-10-01,CAD,1.20552
1988-11-01,BEF,36.670
1988-11-01,GBP,0.55308
1988-11-01,CAD,1.21860
1988-12-01,BEF,36.815
1988-12-01,GBP,0.54780
1988-12-01,CAD,1.19624
1989-01-01,BEF,38.441
1989-01-01,GBP,0.56383
1989-01-01,CAD,1.19134
1989-02-01,BEF,38.792
1989-02-01,GBP,0.57034
1989-02-01,CAD,1.18909
1989-03-01,BEF,39.136
1989-03-01,GBP,0.58366
1989-03-01,CAD,1.19537
1989-04-01,BEF,39.148
1989-04-01,GBP,0.58798
1989-04-01,CAD,1.18877
1989-05-01,BEF,40.722
1989-05-01,GBP,0.61369
1989-05-01,CAD,1.19250
1989-06-01,BEF,41.414
1989-06-01,GBP,0.64406
1989-06-01,CAD,1.19856
1989-07-01,BEF,39.559
1989-07-01,GBP,0.61477
1989-07-01,CAD,1.18913
1989-08-01,BEF,40.310
1989-08-01,GBP,0.62728
1989-08-01,CAD,1.17577
1989-09-01,BEF,40.840
1989-09-01,GBP,0.63653
1989-09-01,CAD,1.18280
1989-10-01,BEF,39.197
1989-10-01,GBP,0.63004
1989-10-01,CAD,1.17491
1989-11-01,BEF,38.403
1989-11-01,GBP,0.63595
1989-11-01,CAD,1.16975
1989-12-01,BEF,36.544
1989-12-01,GBP,0.62645
1989-12-01,CAD,1.16134
1990-01-01,BEF,35.451
1990-01-01,GBP,0.60569
1990-01-01,CAD,1.17204
1990-02-01,BEF,34.998
1990-02-01,GBP,0.58960
1990-02-01,CAD,1.19648
1990-03-01,BEF,35.398
1990-03-01,GBP,0.61567
1990-03-01,CAD,1.17999
1990-04-01,BEF,34.867
1990-04-01,GBP,0.61082
1990-04-01,CAD,1.16409
1990-05-01,BEF,34.325
1990-05-01,GBP,0.59623
1990-05-01,CAD,1.17471
1990-06-01,BEF,34.602
1990-06-01,GBP,0.58478
1990-06-01,CAD,1.17305
1990-07-01,BEF,33.715
1990-07-01,GBP,0.55263
1990-07-01,CAD,1.15702
1990-08-01,BEF,32.280
1990-08-01,GBP,0.52611
1990-08-01,CAD,1.14481
1990-09-01,BEF,32.282
1990-09-01,GBP,0.53213
1990-09-01,CAD,1.15834
1990-10-01,BEF,31.373
1990-10-01,GBP,0.51407
1990-10-01,CAD,1.16001
1990-11-01,BEF,30.646
1990-11-01,GBP,0.50910
1990-11-01,CAD,1.16348
1990-12-01,BEF,31.014
1990-12-01,GBP,0.52039
1990-12-01,CAD,1.16026
1991-01-01,AUD,1.2826
1991-01-01,ATS,10.6241
1991-01-01,BEF,31.083
1991-01-01,GBP,0.51666
